IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,508,Mozambique,MZ,MOZ,79,2028,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,38849522
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,508,Mozambique,MZ,MOZ,80,2029,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,39880166
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,508,Mozambique,MZ,MOZ,81,2030,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,40920707
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,41,1990,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1804524
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,42,1991,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1895187
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,43,1992,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1985228
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,44,1993,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2071868
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,45,1994,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2133676
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,46,1995,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2172672
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,47,1996,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2209958
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,48,1997,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2245588
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,49,1998,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2279727
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,50,1999,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2312600
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,51,2000,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2344254
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,52,2001,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2374654
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,53,2002,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2403659
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,54,2003,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2431600
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,55,2004,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2468855
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,56,2005,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2515192
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,57,2006,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2560650
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,58,2007,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2605701
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,59,2008,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2651029
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,60,2009,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2697537
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,61,2010,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2881915
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,62,2011,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,3206870
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,63,2012,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,3535579
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,64,2013,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,3816680
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,65,2014,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,4009268
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,66,2015,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,4191777
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,67,2016,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,4398070
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,68,2017,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,4541854
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,69,2018,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,4601157
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,70,2019,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,4602768
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,71,2020,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,4543399
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,72,2021,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,4520471
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,73,2022,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,4576298
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,74,2023,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,4644384
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,75,2024,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,4713553
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,76,2025,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,4780706
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,77,2026,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,4846014
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,78,2027,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,4909747
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,79,2028,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,4972088
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,80,2029,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,5033246
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,512,Oman,OM,OMN,81,2030,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,5093376
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,41,1990,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1369011
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,42,1991,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1415617
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,43,1992,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1461687
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,44,1993,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1509835
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,45,1994,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1558449
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,46,1995,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1605371
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,47,1996,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1650067
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,48,1997,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1693242
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,49,1998,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1735953
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,50,1999,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1778278
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,51,2000,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1819141
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,52,2001,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1856403
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,53,2002,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1888525
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,54,2003,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1915425
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,55,2004,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1939406
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,56,2005,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1962865
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,57,2006,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,1986558
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,58,2007,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2011492
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,59,2008,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2038552
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,60,2009,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2067920
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,61,2010,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2099271
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,62,2011,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2132341
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,63,2012,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2167470
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,64,2013,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2204510
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,65,2014,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2243001
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,66,2015,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2282704
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,67,2016,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2323352
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,68,2017,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2364534
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,69,2018,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2405681
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,70,2019,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2446645
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,71,2020,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2489098
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,72,2021,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2530151
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,73,2022,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,2567013
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,74,2023,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,2604172
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,75,2024,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,2645805
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,76,2025,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,2690284
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,77,2026,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,2734498
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,78,2027,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,2778609
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,79,2028,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,2822568
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,80,2029,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,2866355
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,516,Namibia,NA,NAM,81,2030,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,2910056
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,41,1990,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,9598
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,42,1991,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,9902
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,43,1992,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10129
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,44,1993,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10226
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,45,1994,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10274
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,46,1995,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10316
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,47,1996,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10346
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,48,1997,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10363
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,49,1998,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10377
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,50,1999,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10383
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,51,2000,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10377
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,52,2001,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10363
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,53,2002,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10352
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,54,2003,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10344
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,55,2004,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10335
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,56,2005,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10318
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,57,2006,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10295
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,58,2007,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10267
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,59,2008,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10243
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,60,2009,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10234
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,61,2010,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10241
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,62,2011,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10283
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,63,2012,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10444
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,64,2013,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10694
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,65,2014,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,10940
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,66,2015,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,11186
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,67,2016,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,11437
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,68,2017,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,11683
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,69,2018,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,11924
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,70,2019,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,12132
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,71,2020,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,12315
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,72,2021,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,12512
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,73,2022,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,12668
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,74,2023,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,12780
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,75,2024,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,12884
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,76,2025,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,12979
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,77,2026,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,13063
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,78,2027,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,13141
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,79,2028,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,13214
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,80,2029,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,13286
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,520,Nauru,NR,NRU,81,2030,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,13358
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,524,Nepal,NP,NPL,41,1990,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,19616530
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,524,Nepal,NP,NPL,42,1991,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,20130779
